image_url,file_name,prompt
https://cdn-images.farfetch-contents.com/26/41/75/80/26417580_57314838_1000.jpg,26417580_57314838_1000.jpg,"menswear, banknote arrow t-shirt, short sleeves, drop shoulder, black, crew neck"
https://cdn-images.farfetch-contents.com/23/85/89/56/23858956_53978416_1000.jpg,23858956_53978416_1000.jpg,"menswear, skater distressed skinny jeans, belt loops, whiskering effect, cotton, distressed finish, front button and zip fastening, logo patch to the front, contrast stitching, denim, skinny cut, low-rise, blue, classic five pockets"
https://cdn-images.farfetch-contents.com/15/64/32/44/15643244_28520920_1000.jpg,15643244_28520920_1000.jpg,"menswear, short-sleeve t-shirt, straight hem, cotton-blend, short sleeves, black, crew neck"
https://cdn-images.farfetch-contents.com/20/86/87/46/20868746_50766222_1000.jpg,20868746_50766222_1000.jpg,"menswear, checkered-collar cotton polo shirt, contrasting polo collar, cotton, check print, front button placket, short sleeves, straight hem, black"
https://cdn-images.farfetch-contents.com/27/30/39/04/27303904_57108670_1000.jpg,27303904_57108670_1000.jpg,"menswear, kent suit, two rear jetted pockets, three side flap pockets, navy blue, chest welt pocket, double-breasted button fastening"
https://cdn-images.farfetch-contents.com/23/90/32/65/23903265_54960613_1000.jpg,23903265_54960613_1000.jpg,"menswear, distressed-effect hoodie, drawstring hood, camel brown, cotton, two side inset pockets, logo patch to the front, long sleeves, distressed effect, french terry lining, washed, ribbed cuffs and hem, drop shoulder, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/27/33/21/15/27332115_57486544_1000.jpg,27332115_57486544_1000.jpg,"menswear, ami de coeur hoodie, slouchy drawstring hood, two front pouch pockets, front zip fastening, signature ami de coeur monogram motif, midnight blue"
https://cdn-images.farfetch-contents.com/19/59/50/72/19595072_43858808_1000.jpg,19595072_43858808_1000.jpg,"menswear, ami de coeur crew-neck jumper, light blue, knitted construction, straight hem, long sleeves, ribbed-knit edge, cotton-wool blend, drop shoulder, crew neck, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/27/33/08/42/27330842_57456853_1000.jpg,27330842_57456853_1000.jpg,"menswear, ami de coeur knitted polo, long sleeves, ribbed cuffs and hem, short front button fastening, taupe brown"
https://cdn-images.farfetch-contents.com/23/26/15/42/23261542_53895559_1000.jpg,23261542_53895559_1000.jpg,"menswear, heart-patch cotton t-shirt, signature heart patch, cotton, lightweight jersey, short sleeves, straight hem, crew neck, black/white"
https://cdn-images.farfetch-contents.com/27/65/68/30/27656830_57449873_1000.jpg,27656830_57449873_1000.jpg,"menswear, fleece essential sweatpant, elasticated drawstring waistband, light brown, two side inset pockets"
https://cdn-images.farfetch-contents.com/20/41/65/69/20416569_51033969_1000.jpg,20416569_51033969_1000.jpg,"menswear, logo-print cotton tracksuit set, drawstring hood, logo print to the side, ribbed drawstring waistband, ribbed ankles, cotton, straight hem, long sleeves, two side slit pockets, set of two, logo print to the front, ribbed cuffs and hem, drop shoulder, black"
https://cdn-images.farfetch-contents.com/20/25/03/58/20250358_48303181_1000.jpg,20250358_48303181_1000.jpg,"menswear, fade out logo-embroidered t-shirt, cotton, straight hem, short sleeves, ivory white, crew neck, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/18/78/52/45/18785245_40747612_1000.jpg,18785245_40747612_1000.jpg,"menswear, high-shine padded jacket, logo patch at the chest, long sleeves, concealed front fastening, classic hood, feather down, padded design, chest patch pocket, black, high-shine finish"
https://cdn-images.farfetch-contents.com/22/45/56/50/22455650_52381617_1000.jpg,22455650_52381617_1000.jpg,"menswear, polo pony zip-up jumper, short front zip fastening, cotton, white, long sleeves, signature polo pony motif, ribbed-knit edge, high neck"
https://cdn-images.farfetch-contents.com/27/33/21/68/27332168_57178428_1000.jpg,27332168_57178428_1000.jpg,"menswear, ami de coeur denim jacket, logo patch at the chest, front button fastening, classic collar, blue, buttoned cuffs"
https://cdn-images.farfetch-contents.com/23/48/43/25/23484325_53434742_1000.jpg,23484325_53434742_1000.jpg,"menswear, logo-appliqué cotton t-shirt, cotton, straight hem, short sleeves, coral pink, appliqué logo, crew neck"
https://cdn-images.farfetch-contents.com/22/52/70/45/22527045_52777360_1000.jpg,22527045_52777360_1000.jpg,"menswear, logo-print v-neck t-shirt, khaki, cotton, straight hem, short sleeves, v-neck, logo print to the front, drop shoulder"
https://cdn-images.farfetch-contents.com/20/25/11/85/20251185_50739151_1000.jpg,20251185_50739151_1000.jpg,"menswear, ami de coeur intarsia-knit wool jumper, ribbed trim, intarsia-knit logo, straight hem, wool, long sleeves, cream white/bordeaux red, drop shoulder, crew neck, knitted construction"
https://cdn-images.farfetch-contents.com/27/33/22/01/27332201_57455622_1000.jpg,27332201_57455622_1000.jpg,"menswear, ami de coeur shirt, blue, buttoned-cuff sleeves, front button fastening, curved hem"
https://cdn-images.farfetch-contents.com/27/18/70/46/27187046_57055615_1000.jpg,27187046_57055615_1000.jpg,"menswear, ami de coeur cotton t-shirt, embroidered logo to the rear, short sleeves, midnight blue, crew neck"
https://cdn-images.farfetch-contents.com/27/33/09/21/27330921_57457080_1000.jpg,27330921_57457080_1000.jpg,"menswear, ami paris-patch t-shirt, straight hem, short sleeves, light beige, crew neck"
https://cdn-images.farfetch-contents.com/23/97/42/15/23974215_54139727_1000.jpg,23974215_54139727_1000.jpg,"menswear, embroidered logo ribbed neck t-shirt, embroidered logo to the front, organic cotton, straight hem, ribbed neck, short sleeves, navy blue/red, embroidered logo to the rear"
https://cdn-images.farfetch-contents.com/22/46/90/60/22469060_52374270_1000.jpg,22469060_52374270_1000.jpg,"menswear, printed &quot;cotton wreath&quot; hoodie, abstract pattern print, cotton, straight hem, long sleeves, classic hood, front pouch pocket, drop shoulder, black"
https://cdn-images.farfetch-contents.com/26/56/95/74/26569574_56376704_1000.jpg,26569574_56376704_1000.jpg,"menswear, distressed sweater, cable knit, cotton, logo patch to the front, distressed effect, long raglan sleeves, grey, ribbed cuffs and hem, mini logo tag, crew neck, knitted construction"
https://cdn-images.farfetch-contents.com/23/97/42/46/23974246_54167850_1000.jpg,23974246_54167850_1000.jpg,"menswear, ami de coeur t-shirt, organic cotton, white, straight hem, short sleeves, signature ami de coeur monogram motif, crew neck"
https://cdn-images.farfetch-contents.com/25/34/62/14/25346214_55572458_1000.jpg,25346214_55572458_1000.jpg,"menswear, logo-print t-shirt, cotton, white, straight hem, jersey texture, short sleeves, logo print to the front, appliqué logo, crew neck"
https://cdn-images.farfetch-contents.com/26/41/83/59/26418359_57315999_1000.jpg,26418359_57315999_1000.jpg,"menswear, putti t-shirt, straight hem, short sleeves, white, crew neck"
https://cdn-images.farfetch-contents.com/27/33/08/90/27330890_57455296_1000.jpg,27330890_57455296_1000.jpg,"menswear, ami paris t-shirt, short sleeves, navy blue, logo patch to the front, crew neck"
https://cdn-images.farfetch-contents.com/27/35/88/14/27358814_57405908_1000.jpg,27358814_57405908_1000.jpg,"menswear, short sleeve polo shirt, fine knit, coffee brown, front button fastening"
https://cdn-images.farfetch-contents.com/26/41/75/88/26417588_57314931_1000.jpg,26417588_57314931_1000.jpg,"menswear, putti t-shirt, black, short sleeves, graphic print to the front, drop shoulder, crew neck"
https://cdn-images.farfetch-contents.com/28/06/92/40/28069240_57653600_1000.jpg,28069240_57653600_1000.jpg,"menswear, leather contrast jacket, black, front two-way zip fastening, two chest flap pockets, two side welt pockets"
https://cdn-images.farfetch-contents.com/27/33/08/34/27330834_57456754_1000.jpg,27330834_57456754_1000.jpg,"menswear, wide-leg jeans, belt loops, whiskering effect, concealed fly and button fastening, blue, classic five pockets"
https://cdn-images.farfetch-contents.com/25/36/89/64/25368964_57100161_1000.jpg,25368964_57100161_1000.jpg,"menswear, classic logo track pants, two-tone design, two front welt pockets, logo print to the front, black, elasticated waistband"
https://cdn-images.farfetch-contents.com/27/18/67/43/27186743_57052421_1000.jpg,27186743_57052421_1000.jpg,"menswear, zipped leather jacket, front two-way zip fastening, long sleeves, black, two side welt pockets"
https://cdn-images.farfetch-contents.com/27/33/20/15/27332015_57457405_1000.jpg,27332015_57457405_1000.jpg,"menswear, ami de coeur cardigan, ash grey, drop shoulder, front button fastening, intarsia-knit logo"
https://cdn-images.farfetch-contents.com/29/11/72/73/29117273_58299422_1000.jpg,29117273_58299422_1000.jpg,"menswear, vintage oil t-shirt, logo print at the chest, logo print to the rear, logo tag, white"
https://cdn-images.farfetch-contents.com/23/54/06/25/23540625_54505445_1000.jpg,23540625_54505445_1000.jpg,"menswear, patchwork bomber jacket, logo patch at the chest, front press-stud fastening, virgin wool, two side welt pockets, straight hem, patchwork design, felted, long sleeves, red/multicolour, ribbed band collar, ribbed cuffs and hem, drop shoulder"
https://cdn-images.farfetch-contents.com/27/33/08/85/27330885_57252349_1000.jpg,27330885_57252349_1000.jpg,"menswear, ami de coeur t-shirt, short sleeves, round neck, beige"
https://cdn-images.farfetch-contents.com/28/36/21/47/28362147_57782922_1000.jpg,28362147_57782922_1000.jpg,"menswear, belted trousers, two rear patch pockets, sand beige, two side slit pockets, front button fastening, belted waist"
https://cdn-images.farfetch-contents.com/27/55/42/62/27554262_57527974_1000.jpg,27554262_57527974_1000.jpg,"menswear, moon-print shirt, short sleeves, logo print at the chest, button fastening, white"
https://cdn-images.farfetch-contents.com/16/86/17/88/16861788_33770182_1000.jpg,16861788_33770182_1000.jpg,"menswear, p001 paint splatter slim-fit jeans"
https://cdn-images.farfetch-contents.com/28/88/22/00/28882200_58039908_1000.jpg,28882200_58039908_1000.jpg,"menswear, the cabana leather jacket, khaki, press-stud fastening, two side welt pockets, detachable waist belt, long raglan sleeves"
https://cdn-images.farfetch-contents.com/28/74/09/54/28740954_58059337_1000.jpg,28740954_58059337_1000.jpg,"menswear, vinyl airbrush t-shirt, straight hem, short sleeves, black, crew neck"
https://cdn-images.farfetch-contents.com/20/41/89/55/20418955_51295248_1000.jpg,20418955_51295248_1000.jpg,"menswear, 2023 super baggy fit jeans, belt loops, light wash, light blue, cotton, wide leg, denim, mid-rise, front button fastening, classic five pockets, faded effect"
https://cdn-images.farfetch-contents.com/27/37/16/07/27371607_57935409_1000.jpg,27371607_57935409_1000.jpg,"menswear, la maille venice sweatshirt, embroidered logo to the front, ribbed cuffs and hem, long sleeves, white"
https://cdn-images.farfetch-contents.com/29/12/40/90/29124090_58292921_1000.jpg,29124090_58292921_1000.jpg,"menswear, striped polo shirt, ocean blue, logo print embellishment, short front button fastening, short side slits"
https://cdn-images.farfetch-contents.com/28/57/31/66/28573166_58055467_1000.jpg,28573166_58055467_1000.jpg,"menswear, papx h5it chinos, coin pocket, front press-stud and zip fastening, elasticated waistband with internal drawstring, sand beige"
https://cdn-images.farfetch-contents.com/28/36/20/14/28362014_57783618_1000.jpg,28362014_57783618_1000.jpg,"menswear, leather jacket, front press-stud fastening, two side inset pockets, two chest flap pockets, collarless, black"
https://cdn-images.farfetch-contents.com/29/25/15/24/29251524_58429173_1000.jpg,29251524_58429173_1000.jpg,"menswear, snap-button coach jacket, front press-stud fastening, elasticated cuffs, black, classic collar"
https://cdn-images.farfetch-contents.com/28/93/03/72/28930372_58047334_1000.jpg,28930372_58047334_1000.jpg,"menswear, x a boogie wit da hoodie better off alone &quot;black&quot; hoodie, slouchy hood, flame print, long sleeves, logo print to the front, graphic print to the front, ribbed cuffs and hem, black"
https://cdn-images.farfetch-contents.com/28/65/85/91/28658591_57957092_1000.jpg,28658591_57957092_1000.jpg,"menswear, 90&apos;s jeans, belt loops, light blue, whiskering effect, front button fastening, classic five pockets"
https://cdn-images.farfetch-contents.com/24/85/36/02/24853602_55053132_1000.jpg,24853602_55053132_1000.jpg,"menswear, leather bomber jacket, front press-stud fastening, ribbed trim, two side welt pockets, straight hem, smooth grain, long sleeves, sheepskin, baseball collar, full lining, front two-way zip fastening, black, decorative zip detailing"
https://cdn-images.farfetch-contents.com/22/45/34/95/22453495_52410874_1000.jpg,22453495_52410874_1000.jpg,"menswear, logo-patch cotton t-shirt, logo patch at the chest, cotton, straight hem, short sleeves, jersey texture, black, crew neck"
https://cdn-images.farfetch-contents.com/27/18/70/49/27187049_57055754_1000.jpg,27187049_57055754_1000.jpg,"menswear, ami de coeur sweater, ash grey, ribbed cuffs and hem, drop shoulder, crew neck"
https://cdn-images.farfetch-contents.com/28/36/21/76/28362176_57784092_1000.jpg,28362176_57784092_1000.jpg,"menswear, belted trousers, black, two rear patch pockets, front zip fastening, two side slit pockets, belted waist"
https://cdn-images.farfetch-contents.com/26/41/76/07/26417607_57315222_1000.jpg,26417607_57315222_1000.jpg,"menswear, fresco soccer t-shirt, polo collar, light purple, striped border, logo print at the chest, v-neck"
https://cdn-images.farfetch-contents.com/15/39/14/98/15391498_28238747_1000.jpg,15391498_28238747_1000.jpg,"menswear, maglia polo manica corta, cotton, front button placket, short sleeves, straight hem, classic collar, black, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/29/36/03/25/29360325_58408041_1000.jpg,29360325_58408041_1000.jpg,"menswear, fabien jeans, dark grey, belt loops, classic five pockets, concealed fly and button fastening"
https://cdn-images.farfetch-contents.com/28/68/06/13/28680613_58030570_1000.jpg,28680613_58030570_1000.jpg,"menswear, ghost trousers, concealed fly and button fastening, two side slit pockets, beige, two side cargo pockets, two rear welt pockets"
https://cdn-images.farfetch-contents.com/14/26/17/30/14261730_20172848_1000.jpg,14261730_20172848_1000.jpg,"menswear, checked drawstring swim shorts"
https://cdn-images.farfetch-contents.com/23/81/34/16/23813416_53833549_1000.jpg,23813416_53833549_1000.jpg,"menswear, slogan-print cotton t-shirt, cotton, straight hem, jersey texture, short sleeves, slogan print to the chest and rear, drop shoulder, black, crew neck"
https://cdn-images.farfetch-contents.com/29/14/54/25/29145425_58380720_1000.jpg,29145425_58380720_1000.jpg,"menswear, tartan-check track jacket, elasticated cuffs, two side zip-fastening pockets, black, front zip fastening"
https://cdn-images.farfetch-contents.com/25/07/19/11/25071911_57825852_1000.jpg,25071911_57825852_1000.jpg,"menswear, evening shirt, light blue, long sleeves, front button fastening, classic collar"
https://cdn-images.farfetch-contents.com/26/05/10/11/26051011_56214957_1000.jpg,26051011_56214957_1000.jpg,"menswear, 1996 retro nuptse jacket, two side zip-fastening pockets, front zip fastening, drawstring hem, recycled nylon, long sleeves, down-feather filling, ripstop texture, funnel neck, elasticated touch-strap cuffs, water-repellent, full lining, padded design, embroidered logo to the rear, black, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/20/25/03/73/20250373_54928947_1000.jpg,20250373_54928947_1000.jpg,"menswear, ami de coeur wool cardigan, intarsia-knit logo, logo print at the chest, wool, v-neck, long sleeves, cream white, front button fastening, ribbed cuffs and hem, knitted construction"
https://cdn-images.farfetch-contents.com/27/60/29/74/27602974_57391293_1000.jpg,27602974_57391293_1000.jpg,"menswear, og web hoodie, logo print to the front, ribbed cuffs and hem, navy blue, front pouch pocket"
https://cdn-images.farfetch-contents.com/19/94/02/96/19940296_45137709_1000.jpg,19940296_45137709_1000.jpg,"menswear, logo-badge polo shirt, polo collar, light blue, cotton, straight hem, short sleeves, front button fastening, logo badge at chest"
https://cdn-images.farfetch-contents.com/23/93/20/38/23932038_57323832_1000.jpg,23932038_57323832_1000.jpg,"menswear, new box cotton t-shirt, black, cotton, straight hem, jersey texture, short sleeves, drop shoulder, crew neck"
https://cdn-images.farfetch-contents.com/23/26/15/98/23261598_53830212_1000.jpg,23261598_53830212_1000.jpg,"menswear, heart-patch cotton t-shirt, logo patch at the chest, cotton, lightweight jersey, short sleeves, straight hem, black, crew neck"
https://cdn-images.farfetch-contents.com/20/01/83/59/20018359_45359648_1000.jpg,20018359_45359648_1000.jpg,"menswear, short-sleeved stretch-cotton t-shirt, straight hem, short sleeves, jet black, stretch-cotton, crew neck"
https://cdn-images.farfetch-contents.com/28/62/36/97/28623697_57898521_1000.jpg,28623697_57898521_1000.jpg,"menswear, printed t-shirt, straight hem, short sleeves, white, crew neck"
https://cdn-images.farfetch-contents.com/23/97/39/22/23973922_54133328_1000.jpg,23973922_54133328_1000.jpg,"menswear, ami de coeur organic cotton t-shirt, organic cotton, straight hem, jersey texture, short sleeves, signature ami de coeur monogram motif, black/bright red, drop shoulder, crew neck"
https://cdn-images.farfetch-contents.com/23/97/37/92/23973792_54134670_1000.jpg,23973792_54134670_1000.jpg,"menswear, ami de coeur cotton shirt, cotton, embroidered logo, long sleeves, button-down collar, sky blue, front button fastening, curved hem"
https://cdn-images.farfetch-contents.com/28/06/19/01/28061901_58047321_1000.jpg,28061901_58047321_1000.jpg,"menswear, x est gee stained glass &quot;white&quot; hoodie, white, straight hem, long sleeves, classic hood, all-over graphic print, front pouch pocket"
https://cdn-images.farfetch-contents.com/22/45/33/42/22453342_52503196_1000.jpg,22453342_52503196_1000.jpg,"menswear, logo-print cotton t-shirt, cotton, straight hem, jersey texture, short sleeves, unlined, black, crew neck, contrasting logo print at the chest"
https://cdn-images.farfetch-contents.com/28/55/96/36/28559636_57882305_1000.jpg,28559636_57882305_1000.jpg,"menswear, moonlight bagde t-shirt, short sleeves, logo print at the chest, black, crew neck"
https://cdn-images.farfetch-contents.com/24/78/39/34/24783934_58418544_1000.jpg,24783934_58418544_1000.jpg,"menswear, camden heritage trench coat, vintage check-pattern lining, cotton, straight hem, spread collar, water-resistant, belted cuffs, midnight blue, front button fastening, long raglan sleeves, gabardine weave, two side button-fastening pockets"
https://cdn-images.farfetch-contents.com/27/33/22/02/27332202_57180231_1000.jpg,27332202_57180231_1000.jpg,"menswear, ami de coeur lightweight jacket, two side welt pockets, chest patch pocket, front two-way zip fastening, navy blue, embroidered logo at the chest"
https://cdn-images.farfetch-contents.com/24/48/16/99/24481699_56255942_1000.jpg,24481699_56255942_1000.jpg,"menswear, wool-silk blend single-breasted suit, satin finish, waist tabs, straight hem, wool-silk blend, long sleeves, three side flap pockets, concealed front fastening, steel blue, front button fastening, set of two, english rear vents, tailored design, chest welt pocket, peak lapels, straight leg, two rear welt pockets"
https://cdn-images.farfetch-contents.com/13/99/82/86/13998286_35891987_1000.jpg,13998286_35891987_1000.jpg,"menswear, logo-embroidered t-shirt, authentic and iconic, polo ralph lauren is a symbol of the modern preppy lifestyle. combining ivy league inspiration with all-american sporting style, the polo ralph lauren collection appeals to all generations. this white cotton logo embroidered t-shirt from polo ralph lauren features a round neck, short sleeves and a contrast embroidered logo to the chest."
https://cdn-images.farfetch-contents.com/20/02/04/67/20020467_53729414_1000.jpg,20020467_53729414_1000.jpg,"menswear, grosgrain-armband oxford shirt, cotton, white, logo patch to the front, long sleeves, classic collar, front button fastening, curved hem, rwb stripe, signature grosgrain loop tab"
https://cdn-images.farfetch-contents.com/26/26/26/72/26262672_56539335_1000.jpg,26262672_56539335_1000.jpg,"menswear, paint-splatter shorts, belt loops, indigo blue, whiskering effect, concealed fly and button fastening, distressed effect, stretch-cotton, washed denim, mid-rise, appliqué logo, paint splatter detail, straight leg, knee-length, classic five pockets"
https://cdn-images.farfetch-contents.com/27/56/50/61/27565061_57370598_1000.jpg,27565061_57370598_1000.jpg,"menswear, above shirt, buttoned cuffs, check pattern, black, front button fastening"
https://cdn-images.farfetch-contents.com/26/74/09/63/26740963_56460331_1000.jpg,26740963_56460331_1000.jpg,"menswear, polo bear-motif t-shirt, cotton, straight hem, jersey texture, short sleeves, signature polo bear motif, black, crew neck"
https://cdn-images.farfetch-contents.com/28/90/10/45/28901045_58109725_1000.jpg,28901045_58109725_1000.jpg,"menswear, logo-print t-shirt, short sleeves, black, crew neck, logo print to the front"
https://cdn-images.farfetch-contents.com/29/47/91/40/29479140_58505226_1000.jpg,29479140_58505226_1000.jpg,"menswear, x song for the mute spring track pants, elasticated drawstring waistband, two side inset pockets, black, rear zip-fastening pocket"
https://cdn-images.farfetch-contents.com/29/47/91/32/29479132_58504857_1000.jpg,29479132_58504857_1000.jpg,"menswear, x song for the mute intarsia-knit sweater, signature 3-stripes logo, beige, crew neck, two-tone design"
https://cdn-images.farfetch-contents.com/29/54/06/25/29540625_58486386_1000.jpg,29540625_58486386_1000.jpg,"menswear, cotton-blend shirt jacket, green, front press-stud fastening, long sleeves, tied waist, quilted"
https://cdn-images.farfetch-contents.com/28/97/18/63/28971863_58235730_1000.jpg,28971863_58235730_1000.jpg,"menswear, football t-shirt, dark green, drop shoulder, crew neck, logo print to the front"
https://cdn-images.farfetch-contents.com/27/05/15/76/27051576_58375595_1000.jpg,27051576_58375595_1000.jpg,"menswear, wide jeans, belt loops, front button and zip fastening, logo patch to the rear, blue, classic five pockets"
https://cdn-images.farfetch-contents.com/28/42/32/20/28423220_57761614_1000.jpg,28423220_57761614_1000.jpg,"menswear, x fantasia printed t-shirt, straight hem, short sleeves, navy blue, crew neck"
https://cdn-images.farfetch-contents.com/26/68/24/77/26682477_58167465_1000.jpg,26682477_58167465_1000.jpg,"menswear, hooded parka, front press-stud fastening, two side zip-fastening pockets, concealed front zip fastening, light beige, two zip-fastening chest pockets"
https://cdn-images.farfetch-contents.com/29/47/31/15/29473115_58493817_1000.jpg,29473115_58493817_1000.jpg,"menswear, eternal hoodie, light grey, two side inset pockets, long sleeves, classic hood, embossed detail"
https://cdn-images.farfetch-contents.com/29/05/88/29/29058829_58495377_1000.jpg,29058829_58495377_1000.jpg,"menswear, cargo trousers, blue, belt loops, two side inset pockets, concealed fly and button fastening"
https://cdn-images.farfetch-contents.com/29/47/03/93/29470393_58505712_1000.jpg,29470393_58505712_1000.jpg,"menswear, shark-print shirt, front press-stud fastening, all-over logo print, white, short sleeves, camp collar"
https://cdn-images.farfetch-contents.com/25/07/19/12/25071912_58267080_1000.jpg,25071912_58267080_1000.jpg,"menswear, horizon jacket, detachable drawstring hood, press-stud fastening cuffs, powder blue, front press-stud and zip fastening, two front flap pockets"
https://cdn-images.farfetch-contents.com/22/39/54/85/22395485_52379216_1000.jpg,22395485_52379216_1000.jpg,"menswear, lens-detail cargo trousers, internal logo tag, mini rear logo tag, tapered leg, straight hem, two side cargo pockets, belt loops at the waist, stretch-cotton, midnight blue, appliqué logo to the side, two side slash pockets, two rear welt pockets"
https://cdn-images.farfetch-contents.com/28/86/92/19/28869219_58117655_1000.jpg,28869219_58117655_1000.jpg,"menswear, street art capsule t-shirt, abstract pattern print, long sleeves, short front button fastening, white"
https://cdn-images.farfetch-contents.com/25/36/96/16/25369616_57048118_1000.jpg,25369616_57048118_1000.jpg,"menswear, ivy pin up t-shirt, short sleeves, cream white, logo print to the front, graphic print to the front, crew neck"
https://cdn-images.farfetch-contents.com/25/42/55/55/25425555_55631126_1000.jpg,25425555_55631126_1000.jpg,"menswear, fraternity sweater, navy blue/multicolour, merino wool, elbow patches, striped ribbed trim, logo patches to the front, straight hem, v-neck, long sleeves, stripe detailing, drop shoulder, knitted construction"
https://cdn-images.farfetch-contents.com/27/18/67/15/27186715_57051843_1000.jpg,27186715_57051843_1000.jpg,"menswear, ami de coeur sweatshirt, signature ami de coeur monogram motif, navy blue, long sleeves, crew neck"
https://cdn-images.farfetch-contents.com/21/07/37/96/21073796_51165954_1000.jpg,21073796_51165954_1000.jpg,"menswear, mid-rise wide-leg jeans, button fly fastening, indigo blue, whiskering effect, cotton, wide leg, mid wash, denim, mid-rise, gold-tone stud embellishment, classic five pockets, ripped detailing"
https://cdn-images.farfetch-contents.com/22/03/05/35/22030535_52639692_1000.jpg,22030535_52639692_1000.jpg,"menswear, logo-print cotton t-shirt, cotton, short sleeves, logo print to the front, crew neck, black/white"
